DistrictID,Autism,Kstudent,Rate,Area_km,LC11,LC21,LC2B,LC31,LC4,LC52,LC71,LC8,LC9,Avecanopy,Prdcan100,Prdcan50,Roadensity,Rd4,Pop,Popm,Popf,Malep,Femalep,Popden,Age19l,Age65m,Whitep,Blackp,Asisanp,Vehicle0,Unemploy,Income_median,Income_sd_median,RLC2b,RLC4,RLC71,Rcanopy,Rroadcan100,Rroadcan50,LC1106,LC2106,LC2B06,LC3106,LC406,LC5206,LC7106,LC806,LC906,RLC2B06,RLC406,RLC7106
443,1,344,2.91,75.1,0.06,12.56,3.73,0.01,0.53,51.95,12.56,17.71,0.89,0.93,0.91,0.75,0.227,2,3573,1892,1681,52.95,47.05,47.58,36.66,11.31,90.88,0.62,6.75,0.77,1.68,107472,10.7472,0.373,0.053,1.256,0.093,0.091,0.075,0.06,12.54,3.61,0.04,0.53,52.05,12.56,17.7,0.89,0.361,0.053,1.256
444,20,2861,6.99,46.3,2.96,21.66,45.83,0.17,19.59,2.87,3.03,0,3.89,30.41,10.41,7.5,1.445,4,53475,29606,23869,55.36,44.64,1154.97,20.02,11.78,71.11,5.54,7.39,6.07,4.54,70196,7.0196,4.583,1.959,0.303,3.041,1.041,0.75,2.95,21.84,45.64,0.12,19.65,2.88,3.03,0,3.89,4.564,1.965,0.303
445,26,3173,8.19,74.9,0.28,9.16,31.73,0.98,0.01,24.05,28.07,4.92,0.68,0.58,0.89,0.59,1.011,4,36592,21195,15397,57.92,42.08,488.54,28.91,6.7,68.41,7.03,7.88,10.96,9.3,47795,4.7795,3.173,0.001,2.807,0.058,0.089,0.059,0.28,8.43,28.67,0.67,0,24.46,29.83,6.85,0.68,2.867,0,2.983
446,42,4976,8.44,60.4,0.8,24.98,35.3,0.26,22.89,13.83,1.79,0.05,0.1,6.66,3.7,2.94,1.688,4,81374,40991,40383,50.37,49.63,1347.25,21.83,14.84,80.76,2.72,3.84,9.06,5.25,62448,6.2448,3.53,2.289,0.179,0.666,0.37,0.294,0.82,25.15,35.15,0.27,22.92,13.81,1.75,0.05,0.1,3.515,2.292,0.175
447,0,46,0.00,45.3,0.07,5.97,1.24,1.71,21.09,37.66,7.93,22.24,2.09,9.45,0.58,0.56,0.107,1,230,128,102,55.65,44.35,5.08,26.96,15.22,71.3,0,0,0,6.78,79219,7.9219,0.124,2.109,0.793,0.945,0.058,0.056,0.07,5.97,1.24,1.66,21.13,37.82,7.9,22.13,2.09,0.124,2.113,0.79
448,18,2187,8.23,100,1.11,11.94,18.94,0.61,42.89,13.72,4.5,5.39,0.91,40.31,23.95,22.08,1.011,4,57723,28901,28822,50.07,49.93,577.23,22.51,9.1,89.95,2.64,7.46,8.11,8.64,58543,5.8543,1.894,4.289,0.45,4.031,2.395,2.208,1.11,12.02,18.84,0.58,42.89,13.73,4.54,5.39,0.91,1.884,4.289,0.454
449,35,9592,3.65,127.3,0.25,9.88,26.14,2.51,0.01,0.29,4.38,55.3,1.23,0.09,0,0,0.597,3,84544,42838,41706,50.67,49.33,664.13,37.88,9.15,78.53,1.9,5.95,6.44,7.26,48482,4.8482,2.614,0.001,0.438,0.009,0,0,0.23,10.14,24.97,2.52,0.02,0.29,4.41,56.22,1.2,2.497,0.002,0.441
450,5,2595,1.93,75.1,0.07,12.22,11.09,0.63,3.1,50.79,8.72,11.12,2.26,4.43,1.43,1.21,0.426,3,26958,14003,12955,51.94,48.06,358.96,33.75,10.99,50.42,0.24,1.08,5.96,10.75,47523,4.7523,1.109,0.31,0.872,0.443,0.143,0.121,0.07,12.28,10.98,0.63,3.1,50.77,8.7,11.2,2.26,1.098,0.31,0.87
451,11,1996,5.51,100,0.07,9.09,12.35,0.56,17.29,13.27,17.3,28.78,1.28,14.5,0.48,0.44,0.437,3,22345,11118,11227,49.76,50.24,223.45,34.85,8.79,50.58,1.87,12.85,5.99,9.11,60043,6.0043,1.235,1.729,1.73,1.45,0.048,0.044,0.07,9.12,12.11,0.6,17.28,13.27,17.26,29,1.28,1.211,1.728,1.726
452,42,4220,9.95,37.8,0.42,20.6,70.17,0,3.7,2,2.93,0,0.18,12.36,7.06,5.82,2.947,4,65245,32664,32581,50.06,49.94,1726.06,26.2,11.67,79.8,3.86,5.28,8.7,7.5,53114,5.3114,7.017,0.37,0.293,1.236,0.706,0.582,0.62,21.49,69.11,0,3.72,2.03,2.9,0,0.12,6.911,0.372,0.29
453,28,4105,6.82,68.3,0.65,8.32,36.54,0.58,0.01,42.2,10.59,0,1.09,0.33,0.43,0.33,1.218,4,57321,27488,29833,47.95,52.05,839.25,28.87,10.72,88.8,4.29,4.6,3.42,5.64,67131,6.7131,3.654,0.001,1.059,0.033,0.043,0.033,0.65,8.22,35.35,0.4,0.01,43.17,11.05,0,1.15,3.535,0.001,1.105
454,16,1291,12.39,61.3,0.04,22.46,16.57,0,55.71,3.48,1.64,0.05,0.05,56.72,42,40.49,0.927,4,20020,9802,10218,48.96,51.04,326.59,28.32,20.53,60.41,0.45,40,5.38,4.05,149083,14.9083,1.657,5.571,0.164,5.672,4.2,4.049,0.04,22.47,16.53,0,55.74,3.48,1.64,0.05,0.04,1.653,5.574,0.164
455,0,49,0.00,45.8,0.02,3.5,0.21,0.03,0,0,1.14,95.1,0,0,0,0,0.106,1,180,102,78,56.67,43.33,3.93,45,4.44,85.56,3.33,0,1.79,18.52,39821,3.9821,0.021,0,0.114,0,0,0,0.02,3.51,0.21,0.03,0,0,1.14,95.09,0,0.021,0,0.114
456,142,8794,16.15,252.4,0.16,8.57,15.48,0.83,8.47,54.11,11.36,0.6,0.41,2.81,2.14,2.56,0.618,3,93501,46336,47165,49.56,50.44,370.45,33.77,6.57,76.97,4.28,12.67,2.6,5.98,95758,9.5758,1.548,0.847,1.136,0.281,0.214,0.256,0.16,8.62,14.31,0.9,8.49,54.36,12.1,0.65,0.42,1.431,0.849,1.21
457,1,272,3.68,34.4,5.6,10.07,15.04,0.42,13.49,40.28,13.71,0,1.39,25.46,23.84,18.11,0.762,3,10756,5037,5719,46.83,53.17,312.67,13.02,14.35,80.48,13.03,5.31,5.78,7.34,92941,9.2941,1.504,1.349,1.371,2.546,2.384,1.811,5.6,10.07,15.01,0.42,13.49,40.29,13.72,0,1.39,1.501,1.349,1.372
458,18,2081,8.65,6,0,3.13,96.31,0.09,0,0,0.47,0,0,0.09,0.12,0.15,2.519,4,27160,12703,14457,46.77,53.23,4526.67,28.09,9.45,53.26,4.75,24.88,3.96,9.07,59173,5.9173,9.631,0,0.047,0.009,0.012,0.015,0,3.26,96.17,0.09,0,0,0.48,0,0,9.617,0,0.048
459,0,153,0.00,233.5,1.37,2.28,1.13,1.72,79.66,8.73,3.59,0.92,0.6,77.05,60.92,56.15,0.235,2,1203,714,489,59.35,40.65,5.15,19.7,11.89,82.38,4.49,1.58,1.52,4.85,44231,4.4231,0.113,7.966,0.359,7.705,6.092,5.615,1.38,2.28,1.12,1.83,81.4,7.67,2.79,0.92,0.59,0.112,8.14,0.279
460,2,698,2.87,39.2,0.38,15.06,12.91,0.01,7.33,7.11,27.61,28.25,1.35,12.01,8.02,6.67,0.571,3,11980,5606,6374,46.79,53.21,305.61,22.75,16.17,90.54,1.15,2.35,3.84,5.48,62989,6.2989,1.291,0.733,2.761,1.201,0.802,0.667,0.38,15.2,12.75,0.06,7.33,7.08,27.59,28.27,1.34,1.275,0.733,2.759
461,3,270,11.11,59.3,0.73,2.34,9.89,0.03,0.67,7.79,0.01,75.87,2.68,0.12,0.02,0,0.501,3,2524,1234,1290,48.89,51.11,42.56,37.2,9.94,78.13,3.84,3.05,2.46,7.81,36395,3.6395,0.989,0.067,0.001,0.012,0.002,0,0.78,2.35,9.85,0.04,0.65,7.74,0.01,75.9,2.68,0.985,0.065,0.001
462,0,21,0.00,528.4,0.13,2.04,0.03,0.07,80.15,15.77,1.36,0,0.45,70.61,47.55,48.16,0.038,1,368,199,169,54.08,45.92,0.70,18.48,20.11,90.22,0,2.45,3.56,17.29,42375,4.2375,0.003,8.015,0.136,7.061,4.755,4.816,0.13,2.04,0.03,0.07,80.16,15.78,1.34,0,0.45,0.003,8.016,0.134
463,0,173,0.00,269.5,0.19,4.01,1.18,0.14,0,0.32,28.55,65.27,0.34,0,0.01,0.01,0.167,2,416,197,219,47.36,52.64,1.54,49.04,2.16,85.1,1.2,0,5.38,10.08,26750,2.675,0.118,0,2.855,0,0.001,0.001,0.18,4.01,1.18,0.14,0,0.32,28.51,65.34,0.33,0.118,0,2.851
464,1,227,4.41,95,3.14,5.79,1.97,0.22,0.29,6.33,44.38,37.41,0.48,2.84,2.47,1.91,0.322,3,1963,980,983,49.92,50.08,20.66,26.8,13.14,94.5,2.65,0.76,0.87,16.55,57989,5.7989,0.197,0.029,4.438,0.284,0.247,0.191,3.15,5.8,1.95,0.22,0.28,6.35,43.9,37.96,0.39,0.195,0.028,4.39
465,1,161,6.21,2261.2,4.58,0.78,0.56,5.42,0.71,81.1,1.4,4.64,0.81,0.54,0.56,0.45,0.036,1,10689,9478,1211,88.67,11.33,4.73,8.35,2.51,49.27,21.39,1.9,1.28,3.59,54671,5.4671,0.056,0.071,0.14,0.054,0.056,0.045,8.39,0.78,0.55,1.43,0.71,81.43,1.29,4.68,0.74,0.055,0.071,0.129
466,2,124,16.13,136.3,0.74,5.61,1.18,0.37,53.46,35.73,2.74,0,0.17,35.83,33.88,27.97,0.170,2,2004,969,1035,48.35,51.65,14.70,18.56,14.57,96.86,0,0,3.01,11.24,64125,6.4125,0.118,5.346,0.274,3.583,3.388,2.797,0.73,5.62,1.16,0.27,56.03,33.61,2.41,0,0.17,0.116,5.603,0.241
467,0,96,0.00,46.6,2.83,3.46,2.3,0.08,0,0,0.76,85.83,4.75,7.34,7.38,3.28,0.370,3,701,289,412,41.23,58.77,15.04,33.38,14.84,92.72,0,3.28,0,2.14,48000,4.8,0.23,0,0.076,0.734,0.738,0.328,2.83,3.41,2.27,0.08,0,0,0.76,85.9,4.75,0.227,0,0.076
468,0,10,0.00,397.3,1.44,1.48,0.31,4.54,52.43,38.59,1.11,0,0.1,39.28,40.47,36.75,0.138,1,199,97,102,48.74,51.26,0.50,17.09,11.56,78.39,0,21.61,0,9.89,44643,4.4643,0.031,5.243,0.111,3.928,4.047,3.675,1.44,1.48,0.31,4.55,52.5,38.51,1.12,0,0.1,0.031,5.25,0.112
469,1,49,20.41,338.5,0.57,2.03,0.38,2.56,0.48,1.65,77.15,15.02,0.16,1.5,2.86,1.97,0.090,1,758,388,370,51.19,48.81,2.24,34.3,12.66,70.45,0,1.19,4.22,10.62,40987,4.0987,0.038,0.048,7.715,0.15,0.286,0.197,0.56,2.03,0.37,2.57,0.48,1.65,77.98,14.21,0.15,0.037,0.048,7.798
470,35,2381,14.70,55,0.86,30.63,48.86,0.56,0.28,9.27,4.64,3.42,1.46,3.52,2.11,1.89,1.247,4,35288,16641,18647,47.16,52.84,641.60,27.12,13.89,85.43,1.38,12.13,3.46,4.53,107324,10.7324,4.886,0.028,0.464,0.352,0.211,0.189,0.87,30.92,48.25,0.71,0.3,9.27,4.77,3.47,1.44,4.825,0.03,0.477
471,5,358,13.97,93.1,0.67,6.48,2.53,0.38,39.41,22.38,18.04,6.88,3.23,33.31,16.38,13.16,0.125,1,5421,2940,2481,54.23,45.77,58.23,23.37,20.46,84.28,0,0.85,3,4.69,61389,6.1389,0.253,3.941,1.804,3.331,1.638,1.316,0.67,6.46,2.43,0.37,39.51,22.48,18.07,6.81,3.19,0.243,3.951,1.807
472,1,206,4.85,83.8,0.02,14.35,4.99,0.16,4.38,25.33,15.86,34.45,0.47,3.21,1.66,1.5,0.411,3,2831,1432,1399,50.58,49.42,33.78,23.28,18.65,80.93,2.19,4.1,5.75,2.94,74609,7.4609,0.499,0.438,1.586,0.321,0.166,0.15,0.02,14.42,4.84,0.17,4.44,25.41,15.87,34.36,0.47,0.484,0.444,1.587
473,13,515,25.24,69.1,0.04,5.27,6.39,0,43.2,22.15,22.85,0.1,0,41.31,30.92,26.53,0.263,2,8219,3781,4438,46.00,54.00,118.94,17.19,26.68,95.28,0.09,2.59,12.51,8.25,40625,4.0625,0.639,4.32,2.285,4.131,3.092,2.653,0.04,5.24,6.29,0,43.62,22.18,22.54,0.1,0,0.629,4.362,2.254
474,11,1182,9.31,37.9,0.18,22.43,25.96,0,43.14,2.99,4.94,0.07,0.29,44.48,12.17,10.01,0.996,4,25075,12251,12824,48.86,51.14,661.61,22.4,13.9,89.89,0.99,4.71,6.51,5.92,60302,6.0302,2.596,4.314,0.494,4.448,1.217,1.001,0.18,22.59,25.72,0,43.15,2.99,5,0.07,0.28,2.572,4.315,0.5
475,4,336,11.90,18.8,0,9.57,9.26,0,47,26.68,7.49,0,0,48.6,42.66,40.01,1.244,4,4233,2022,2211,47.77,52.23,225.16,28.35,17.51,97.31,0.69,0.85,1.56,12.93,43393,4.3393,0.926,4.7,0.749,4.86,4.266,4.001,0,9.57,9.24,0,47.09,26.61,7.49,0,0,0.924,4.709,0.749
476,67,6531,10.26,137.5,10.79,4.25,2.97,0.39,62.82,4.02,4.38,8.39,1.99,58.97,13.82,12.03,0.214,2,75395,36282,39113,48.12,51.88,548.33,31.01,9.81,72.7,5.93,9.93,8.32,7.12,46342,4.6342,0.297,6.282,0.438,5.897,1.382,1.203,10.78,4.3,2.9,0.33,64.28,3.81,3.19,8.39,2,0.29,6.428,0.319
477,2,467,4.28,43,9.03,5.12,52.04,1.21,0,2.46,8.1,7.87,14.15,0.72,0.15,0.1,1.351,4,6893,3252,3641,47.18,52.82,160.30,25.27,13.9,90.16,2.31,4.45,4.48,7.85,46579,4.6579,5.204,0,0.81,0.072,0.015,0.01,9.03,5.17,51.97,1.21,0,2.46,8.1,7.87,14.16,5.197,0,0.81
478,0,180,0.00,1120.1,0.12,0.66,0.25,0.01,23.65,59.4,13.88,0.67,1.35,11.8,2.3,2.21,0.046,1,3138,1560,1578,49.71,50.29,2.80,20.3,22.82,97.29,0.76,0,3.48,11.07,31073,3.1073,0.025,2.365,1.388,1.18,0.23,0.221,0.09,0.66,0.25,0.01,25.43,57.68,13.9,0.64,1.35,0.025,2.543,1.39
479,33,2458,13.43,10.6,0,5.49,93.09,0.06,0,0,1.29,0.04,0.05,1.45,1.14,1.06,3.103,4,30146,15497,14649,51.41,48.59,2843.96,34.72,7.46,52.88,0.41,5.36,4.31,5.78,59523,5.9523,9.309,0,0.129,0.145,0.114,0.106,0,5.58,92.86,0.06,0,0,1.42,0.04,0.05,9.286,0,0.142
480,0,177,0.00,34.3,0.04,8.19,3.53,0.12,2.18,9.43,63.41,9.73,3.38,2.98,1.94,1.41,0.043,1,3371,2549,822,75.62,24.38,98.28,21.24,12.58,45.65,0.24,1.25,0.57,2.82,83203,8.3203,0.353,0.218,6.341,0.298,0.194,0.141,0.11,8.33,3.38,0.12,2.18,9.42,63.43,9.72,3.3,0.338,0.218,6.343
481,21,940,22.34,25.3,0.23,8.7,0.41,0,16.19,54.85,18.25,0.99,0.39,1.08,0.76,0.62,0.268,2,586,317,269,54.10,45.90,23.16,22.35,21.33,88.05,0,5.29,4.87,9.4,63500,6.35,0.041,1.619,1.825,0.108,0.076,0.062,0.21,8.67,0.41,0,16.2,54.76,18.39,0.99,0.38,0.041,1.62,1.839
482,5,618,8.09,200.6,0.29,5.02,4.36,0.22,17.39,16.95,17.21,36.1,2.46,12.91,2.53,2.02,0.379,3,6720,3336,3384,49.64,50.36,33.50,32.62,9.67,87.57,1.9,6.83,0.38,2.83,106583,10.6583,0.436,1.739,1.721,1.291,0.253,0.202,0.29,5.02,4.21,0.21,17.39,16.95,17.21,36.26,2.46,0.421,1.739,1.721
483,3,229,13.10,2237.2,0.08,0.25,0.09,0.87,59.29,31.46,7.57,0.04,0.36,38.06,33.28,30.76,0.035,1,4542,2324,2218,51.17,48.83,2.03,23.21,26.62,88.97,1.1,1.54,3.23,16.22,54654,5.4654,0.009,5.929,0.757,3.806,3.328,3.076,0.08,0.25,0.09,0.87,60.44,30.33,7.54,0.04,0.35,0.009,6.044,0.754
484,17,1926,8.83,96.9,0.02,13.61,13.77,0.33,0,0.01,68.53,3.52,0.2,0.05,0.14,0.12,0.515,3,22568,11430,11138,50.65,49.35,232.90,32.94,10.55,89,0.34,1.28,9.37,10.67,45292,4.5292,1.377,0,6.853,0.005,0.014,0.012,0.02,13.54,13.34,0.34,0,0,68.57,3.98,0.2,1.334,0,6.857
485,19,2123,8.95,43.9,0.02,8.3,32.37,0.14,0,0,0.45,56.91,1.81,7.99,1.91,1.19,0.864,4,30531,15347,15184,50.27,49.73,695.47,28.9,13.53,76.83,3.36,12.95,6.69,7.14,58328,5.8328,3.237,0,0.045,0.799,0.191,0.119,0.02,8.61,31.73,0.14,0,0,0.37,57.31,1.81,3.173,0,0.037
486,0,99,0.00,50,0.01,5.63,1.87,0.82,0.02,0.2,25.88,65.57,0.02,0.6,1.37,1.36,0.286,3,951,493,458,51.84,48.16,19.02,35.12,7.57,83.7,0,0,10.05,10.18,46607,4.6607,0.187,0.002,2.588,0.06,0.137,0.136,0.01,5.65,1.84,0.82,0.02,0.2,25.52,65.93,0.02,0.184,0.002,2.552
487,2,538,3.72,167.4,0.04,2.87,1.91,0.31,0.02,2.53,65.59,26.13,0.6,0.93,0.84,0.79,0.204,2,4607,2168,2439,47.06,52.94,27.52,38.51,11.07,71,0.61,0.87,12.09,11.37,44397,4.4397,0.191,0.002,6.559,0.093,0.084,0.079,0.04,2.88,1.88,0.31,0.02,2.53,65.34,26.4,0.6,0.188,0.002,6.534
488,75,4900,15.31,201.9,0.04,10.4,10.88,0.81,2.25,64.78,10.45,0.11,0.28,3.93,1.84,1.77,0.613,3,56256,27767,28489,49.36,50.64,278.63,29.9,8.7,72.52,6.38,9.4,3.61,6.22,72894,7.2894,1.088,0.225,1.045,0.393,0.184,0.177,0.05,10.41,10,1.36,2.25,65.18,10.36,0.12,0.27,1,0.225,1.036
489,3,241,12.45,1570.4,1.37,0.1,0.07,18.83,43.31,33.15,2.85,0,0.3,35.31,48.71,46.04,0.008,1,4866,2415,2451,49.63,50.37,3.10,28.57,7.87,90.88,0,0.99,3.91,13.18,45580,4.558,0.007,4.331,0.285,3.531,4.871,4.604,1.37,0.1,0.07,18.85,43.8,32.74,2.78,0.01,0.28,0.007,4.38,0.278
490,1,484,2.07,88.2,0.35,3.31,2.09,0.46,0.01,0.01,4.41,89.34,0.01,0.23,0,0,0.192,2,2955,1522,1433,51.51,48.49,33.50,32.96,8.09,85.85,0,1.46,2.82,8.49,47969,4.7969,0.209,0.001,0.441,0.023,0,0,0.11,3.29,2.09,0.46,0.01,0.01,4.46,89.56,0.01,0.209,0.001,0.446
491,1,282,3.55,95.4,0.05,3.76,1.27,0.24,0.02,0,3.75,90.91,0,0.15,0.06,0.11,0.133,1,2754,1435,1319,52.11,47.89,28.87,36.89,7.23,72.88,0.07,0.29,4.08,10.05,35329,3.5329,0.127,0.002,0.375,0.015,0.006,0.011,0.05,3.76,1.27,0.24,0.02,0,3.92,90.74,0,0.127,0.002,0.392
492,50,4446,11.25,35.6,7.74,5.47,86.35,0.02,0,0,0.13,0,0.3,1.93,2.39,2.09,2.961,4,79072,41645,37427,52.67,47.33,2221.12,23.54,9.43,44.02,3.8,39.31,4.65,6.54,84048,8.4048,8.635,0,0.013,0.193,0.239,0.209,7.73,5.61,86.2,0.02,0,0,0.13,0,0.31,8.62,0,0.013
493,4,769,5.20,2100.6,5.21,0.82,0.47,0.55,38.16,50.18,1.58,1.8,1.24,19.71,17.3,15.67,0.077,1,10908,5550,5358,50.88,49.12,5.19,28.51,11.46,84.08,6.41,1.77,6.66,8.43,43121,4.3121,0.047,3.816,0.158,1.971,1.73,1.567,5.55,0.82,0.47,0.56,38.68,49.64,1.59,2,0.7,0.047,3.868,0.159
494,72,5507,13.07,54.4,0.05,7.49,51.42,0.05,0.01,0.01,0.93,39.69,0.34,2.21,0.84,0.39,1.183,4,68991,33594,35397,48.69,51.31,1268.22,32.5,11.51,80.23,5.83,7.75,5.25,9.59,61075,6.1075,5.142,0.001,0.093,0.221,0.084,0.039,0.05,8.04,48.32,0.06,0.01,0.01,1.32,41.84,0.34,4.832,0.001,0.132
495,9,1396,6.45,303,0.13,11.58,4.04,18.56,0,3.18,46.94,15.53,0.05,0.02,0.01,0.01,0.315,3,17969,10337,7632,57.53,42.47,59.30,32.65,8.7,81.25,2.42,2.32,11.12,8.5,39150,3.915,0.404,0,4.694,0.002,0.001,0.001,0.13,11.64,3.94,18.56,0,3.16,47.16,15.38,0.03,0.394,0,4.716
496,5,632,7.91,193.6,0.02,4.3,1.57,0.21,0.01,0.51,33.91,59.41,0.06,0.94,1.39,1.1,0.213,2,5210,2555,2655,49.04,50.96,26.91,39.5,6.93,72.26,0,2.71,5.86,15.21,33239,3.3239,0.157,0.001,3.391,0.094,0.139,0.11,0.02,4.31,1.56,0.21,0.01,0.51,33.55,59.77,0.06,0.156,0.001,3.355
497,4,867,4.61,123.1,4.74,8.65,7.19,2.11,9.34,0.46,56.29,9.06,2.15,7.4,4.77,4.2,0.380,3,16403,8352,8051,50.92,49.08,133.25,32.95,12.57,79.5,4.86,12.7,11.39,12.92,34541,3.4541,0.719,0.934,5.629,0.74,0.477,0.42,4.82,8.77,7,2.1,9.32,0.47,56.31,9.05,2.15,0.7,0.932,5.631
498,1,100,10.00,1827.9,0.36,0.26,0.04,16.08,43.55,30.66,8.95,0,0.12,30.3,40.97,40.47,0.025,1,1963,933,1030,47.53,52.47,1.07,16.66,27.05,96.23,1.43,1.32,1,1.53,74688,7.4688,0.004,4.355,0.895,3.03,4.097,4.047,0.36,0.26,0.04,16.09,43.58,30.62,8.94,0.01,0.11,0.004,4.358,0.894
499,1,439,2.28,127.2,0.09,4.39,1.92,0.34,0,0.03,1.19,92.04,0,0.01,0,0,0.334,3,2631,1414,1217,53.74,46.26,20.68,37.63,6.23,81,0.65,0.19,5.13,6.33,41298,4.1298,0.192,0,0.119,0.001,0,0,0.09,4.39,1.86,0.35,0,0.03,1.19,92.1,0,0.186,0,0.119
500,0,127,0.00,99.4,0.14,3.16,1.74,0.16,0,0,5.81,88.97,0.01,0.07,0.08,0.07,0.358,3,1075,564,511,52.47,47.53,10.81,35.26,11.53,80.65,0,2.05,6.67,8.8,37014,3.7014,0.174,0,0.581,0.007,0.008,0.007,0.13,3.17,1.72,0.16,0,0,5.81,89,0.01,0.172,0,0.581
501,0,86,0.00,433.9,0.04,2.2,0.18,0.14,4.75,22.25,67.41,2.58,0.46,4.7,0.73,0.48,0.014,1,611,307,304,50.25,49.75,1.41,28.15,11.62,88.87,0,6.71,5.46,10.34,83611,8.3611,0.018,0.475,6.741,0.47,0.073,0.048,0.04,2.21,0.17,0.13,4.75,22.25,67.42,2.58,0.46,0.017,0.475,6.742
502,0,125,0.00,197.1,0.12,2.87,0.36,2.83,76.67,11.85,4.01,0.96,0.32,76.06,50.13,39.78,0.086,1,1841,795,1046,43.18,56.82,9.34,20.53,18.74,91.42,2.17,2.39,8.54,12.09,39323,3.9323,0.036,7.667,0.401,7.606,5.013,3.978,0.12,2.88,0.37,0.73,80.9,10.02,3.71,0.96,0.33,0.037,8.09,0.371
503,0,6,0.00,579.3,8.34,3.15,0.18,1.95,62.15,21.15,2.4,0.01,0.43,57.4,58.83,51.3,0.047,1,505,267,238,52.87,47.13,0.87,12.08,42.38,96.63,0,0,0.67,16.44,33750,3.375,0.018,6.215,0.24,5.74,5.883,5.13,8.42,3.15,0.17,2.18,62.43,20.99,1.96,0,0.42,0.017,6.243,0.196
504,29,6302,4.60,118.8,0.61,5.82,23.13,0.45,0.01,0.01,2.7,67.24,0.03,0.02,0,0,0.776,3,55154,27729,27425,50.28,49.72,464.26,37.05,9.03,76.59,6.29,3.01,5.57,8.11,44361,4.4361,2.313,0.001,0.27,0.002,0,0,0.4,5.57,20.05,0.49,0.01,0.01,2.84,70.6,0.03,2.005,0.001,0.284
505,11,213,51.64,1760.5,0.8,0.7,0.14,8.28,62.5,25.54,1.62,0,0.43,42.22,49.1,47.23,0.059,1,5519,3005,2514,54.45,45.55,3.13,16.8,18.48,95.16,0.38,0.87,0.94,5.07,53571,5.3571,0.014,6.25,0.162,4.222,4.91,4.723,0.78,0.7,0.14,8.28,62.98,25.06,1.63,0,0.42,0.014,6.298,0.163
506,4,556,7.19,50.4,0.03,8.48,1.21,0,10.05,19.18,59.92,0.61,0.5,15.01,14.73,18.12,0.186,2,5458,2545,2913,46.63,53.37,108.29,22.61,13.67,91.48,0.29,6.01,0.54,4.33,86528,8.6528,0.121,1.005,5.992,1.501,1.473,1.812,0.03,8.49,1.2,0,10.06,19.26,59.85,0.61,0.5,0.12,1.006,5.985
507,1,67,14.93,759.9,1.84,0.61,0.02,0.6,70.17,23.47,3.22,0,0.06,52.4,53.84,52.11,0.157,2,1725,905,820,52.46,47.54,2.27,16.99,16.75,94.26,0,1.62,2.71,10.29,33929,3.3929,0.002,7.017,0.322,5.24,5.384,5.211,1.84,0.61,0.03,0.6,73.03,22.14,1.68,0,0.07,0.003,7.303,0.168
508,2,165,12.12,73.3,0.78,3.19,1.35,0.02,1.25,2.91,87.29,0.91,2.32,1.83,1.17,1.02,0.290,3,1481,732,749,49.43,50.57,20.20,30.32,5.13,85.55,6.68,4.46,2.89,1.82,62500,6.25,0.135,0.125,8.729,0.183,0.117,0.102,0.77,3.18,1.33,0.02,1.24,2.91,87.31,0.91,2.32,0.133,0.124,8.731
509,25,3203,7.81,19.2,0.27,10.69,82.33,0,6.27,0,0.44,0,0,9.85,4.9,4.15,2.374,4,43605,21480,22125,49.26,50.74,2271.09,27.47,12.96,80.57,1.72,16.06,2.85,5.47,103493,10.3493,8.233,0.627,0.044,0.985,0.49,0.415,0.27,10.74,82.29,0,6.26,0,0.44,0,0,8.229,0.626,0.044
510,1,481,2.08,15.4,0.09,13.77,6.64,0,72.04,3.8,3.67,0,0,62.8,57.89,56.19,0.447,3,2352,1142,1210,48.55,51.45,152.73,20.54,21.51,93.84,1.45,5.78,1.63,5.96,64315,6.4315,0.664,7.204,0.367,6.28,5.789,5.619,0.09,13.68,6.39,0,72.11,4.02,3.71,0,0,0.639,7.211,0.371
511,0,9,0.00,20.4,0.56,0.81,0.49,0.07,22.71,16.83,57.19,1.23,0.11,18.13,6.27,6.29,0.203,2,64,36,28,56.25,43.75,3.14,21.88,9.38,100,0,0,0,17.31,65833,6.5833,0.049,2.271,5.719,1.813,0.627,0.629,0.56,0.8,0.49,0.07,22.72,16.84,57.17,1.24,0.11,0.049,2.272,5.717
512,3,350,8.57,1429.9,2.44,3.08,0.17,0.63,42.56,46.62,3.46,0.72,0.33,41.03,8.49,7.58,0.023,1,4575,1824,2751,39.87,60.13,3.20,29.22,15.13,80.09,0.85,8.17,2.46,7.39,36736,3.6736,0.017,4.256,0.346,4.103,0.849,0.758,2.43,3.08,0.16,0.65,42.63,46.52,3.48,0.71,0.33,0.016,4.263,0.348
513,0,733,0.00,8.5,3,34.34,47.27,0,2.49,0.91,5.16,1.39,5.42,1.51,0.65,0.57,3.577,4,6632,3508,3124,52.90,47.10,780.24,30.08,12.92,57.67,0,7.95,0.86,8.16,57820,5.782,4.727,0.249,0.516,0.151,0.065,0.057,3.02,34.96,46.47,0,2.53,0.92,5.29,1.4,5.42,4.647,0.253,0.529
514,4,461,8.68,519.4,0.51,2.53,1.35,0.09,68.21,22.86,3.76,0.07,0.63,51.35,50.17,47.75,0.147,1,9886,4934,4952,49.91,50.09,19.03,19.76,23.78,94.78,0.1,1.88,2.11,7.16,50081,5.0081,0.135,6.821,0.376,5.135,5.017,4.775,0.5,2.53,1.34,0.09,68.66,22.41,3.76,0.07,0.63,0.134,6.866,0.376
